county,countyfips,year,age,population,migrationrate,netmigration
Ouray,91,2000,55_59,357,39.4,140
Ouray,91,2000,60_64,352,35.6,125
Ouray,91,2000,65_69,290,20.7,60
Ouray,91,2000,70_74,195,2.6,5
Ouray,91,2010,00_04,122.03,21.28,26
Ouray,91,2010,05_09,142,38.73,55
Ouray,91,2010,10_14,189.99,11.06,21
Ouray,91,2010,15_19,218.73,13.38,29
Ouray,91,2010,20_24,246.19,-46.38,-114
Ouray,91,2010,25_29,223.59,-19.5,-44
Ouray,91,2010,30_34,72.63,187.78,136
Ouray,91,2010,35_39,153.47,81.14,125
Ouray,91,2010,40_44,178.48,47.35,85
Ouray,91,2010,45_49,281.41,12.65,36
Ouray,91,2010,50_54,274.4,8.24,23
Ouray,91,2010,55_59,353.4,20.83,74
Ouray,91,2010,60_64,419.81,32.92,138
Ouray,91,2010,65_69,467.23,16.22,76
Ouray,91,2010,70_74,452.23,-4.03,-18
Park,93,1970,00_04,383,24.8,95
Park,93,1970,05_09,213,107.5,229
Park,93,1970,10_14,148,232.4,344
Park,93,1970,15_19,240,63.3,152
Park,93,1970,20_24,236,28.3,67
Park,93,1970,25_29,173,253.7,439
Park,93,1970,30_34,91,652.7,594
Park,93,1970,35_39,114,314.9,359
Park,93,1970,40_44,151,111.9,169
Park,93,1970,45_49,138,78.9,109
Park,93,1970,50_54,143,42.6,61
Park,93,1970,55_59,161,38.5,62
Park,93,1970,60_64,108,83.3,90
Park,93,1970,65_69,123,16.2,20
Park,93,1970,70_74,93,-8.6,-8
Park,93,1980,00_04,505,-0.2,-1
Park,93,1980,05_09,597,4.5,27
Park,93,1980,10_14,479,25.8,123
Park,93,1980,15_19,442,-14.5,-64
Park,93,1980,20_24,495,-63.6,-315
Park,93,1980,25_29,388,25.7,100
Park,93,1980,30_34,311,155.7,485
Park,93,1980,35_39,608,39.3,239
Park,93,1980,40_44,672,17.9,120
Park,93,1980,45_49,462,21.1,97
Park,93,1980,50_54,307,19.7,60
Park,93,1980,55_59,234,37.4,87
Park,93,1980,60_64,184,55.2,102
Park,93,1980,65_69,191,31.9,61
Park,93,1980,70_74,155,-16,-24
Park,93,1990,00_04,745,16.3,122
Park,93,1990,05_09,532,87.7,466
Park,93,1990,10_14,513,90.2,463
Park,93,1990,15_19,626,38.4,240
Park,93,1990,20_24,602,-23.2,-140
Park,93,1990,25_29,377,67.8,256
Park,93,1990,30_34,172,475.7,819
Park,93,1990,35_39,470,216.7,1019
Park,93,1990,40_44,759,130.8,994
Park,93,1990,45_49,819,98.8,809
Park,93,1990,50_54,772,73.1,565
Park,93,1990,55_59,541,68.5,371
Park,93,1990,60_64,332,80.1,266
Park,93,1990,65_69,289,50.3,145
Park,93,1990,70_74,257,25.3,65
Park,93,2000,00_04,797,2.8,22
Park,93,2000,05_09,807,3.1,25
Park,93,2000,10_14,862,5.6,48
Park,93,2000,15_19,992,-14.7,-145
Park,93,2000,20_24,965,-50.7,-490
Park,93,2000,25_29,858,-24.7,-211
Park,93,2000,30_34,454,65.9,300
Park,93,2000,35_39,621,71.3,443
Park,93,2000,40_44,980,21.1,207
Park,93,2000,45_49,1462,10.4,153
Park,93,2000,50_54,1705,13.7,234
Park,93,2000,55_59,1555,12.2,189
Park,93,2000,60_64,1238,16.2,200
Park,93,2000,65_69,834,12.4,104
Park,93,2000,70_74,511,-11.6,-59
Park,93,2010,00_04,604.03,1.98,12
Park,93,2010,05_09,528.24,28.16,149
Park,93,2010,10_14,831.55,1.02,8
Park,93,2010,15_19,839.19,-10.15,-85
Park,93,2010,20_24,907.57,-43.04,-391
Park,93,2010,25_29,829.75,-11.66,-97
Park,93,2010,30_34,453.77,104.95,476
Park,93,2010,35_39,627.99,64.97,408
Park,93,2010,40_44,744.72,45.96,342
Park,93,2010,45_49,1037.58,6.4,66
Park,93,2010,50_54,1160.29,17.73,206
Park,93,2010,55_59,1568.82,16.52,259
Park,93,2010,60_64,1840.82,12.78,235
Park,93,2010,65_69,1611.52,7.04,113
Park,93,2010,70_74,1310.58,-12.41,-163
Phillips,95,1970,00_04,337,2.3,8
Phillips,95,1970,05_09,272,27.2,74
Phillips,95,1970,10_14,265,30.1,80
Phillips,95,1970,15_19,355,-6.7,-24
Phillips,95,1970,20_24,448,-29.4,-132
Phillips,95,1970,25_29,376,-20.4,-77
Phillips,95,1970,30_34,164,96.3,158
Phillips,95,1970,35_39,201,29.8,60
Phillips,95,1970,40_44,191,19.3,37
Phillips,95,1970,45_49,223,-3.1,-7
Phillips,95,1970,50_54,233,1.2,3
Phillips,95,1970,55_59,228,-2.6,-6
Phillips,95,1970,60_64,221,14.4,32
Phillips,95,1970,65_69,216,13.4,29
Phillips,95,1970,70_74,194,17,33
Phillips,95,1980,00_04,280,2,5
Phillips,95,1980,05_09,333,2.5,8
Phillips,95,1980,10_14,350,-14.3,-50
Phillips,95,1980,15_19,356,-27.9,-99
Phillips,95,1980,20_24,366,-58.5,-214
Phillips,95,1980,25_29,335,-22.3,-75
Phillips,95,1980,30_34,314,4.1,13
Phillips,95,1980,35_39,295,2.6,7
Phillips,95,1980,40_44,322,-20.5,-66
Phillips,95,1980,45_49,259,-19.2,-49
Phillips,95,1980,50_54,220,-6.3,-13
Phillips,95,1980,55_59,207,13.8,28
Phillips,95,1980,60_64,213,6.6,14
Phillips,95,1980,65_69,192,10.8,20
Phillips,95,1980,70_74,198,1.9,3
Phillips,95,1990,00_04,294,7.9,23
Phillips,95,1990,05_09,267,28,74
Phillips,95,1990,10_14,296,16.1,47
Phillips,95,1990,15_19,350,-15.3,-53
Phillips,95,1990,20_24,302,-38.8,-117
Phillips,95,1990,25_29,261,-17.3,-45
Phillips,95,1990,30_34,149,62.1,93
Phillips,95,1990,35_39,254,20.1,51
Phillips,95,1990,40_44,323,13.6,44
Phillips,95,1990,45_49,290,9.2,26
Phillips,95,1990,50_54,249,0.5,1
Phillips,95,1990,55_59,200,7.7,15
Phillips,95,1990,60_64,195,6.1,12
Phillips,95,1990,65_69,221,-3.7,-8
Phillips,95,1990,70_74,199,-5.1,-10
Phillips,95,2000,00_04,289,0.6,1
Phillips,95,2000,05_09,307,5.4,16
Phillips,95,2000,10_14,317,-0.8,-2
Phillips,95,2000,15_19,338,-13.3,-45
Phillips,95,2000,20_24,338,-42.4,-144
Phillips,95,2000,25_29,293,-25.2,-74
Phillips,95,2000,30_34,186,22.3,41
Phillips,95,2000,35_39,215,6.7,14
Phillips,95,2000,40_44,237,11.8,28
Phillips,95,2000,45_49,302,0.2,0
Phillips,95,2000,50_54,361,-7,-25
Phillips,95,2000,55_59,307,-6.2,-19
Phillips,95,2000,60_64,229,6.7,15
Phillips,95,2000,65_69,181,16.6,30
Phillips,95,2000,70_74,173,4.5,7
Phillips,95,2010,00_04,267.94,6.37,17
Phillips,95,2010,05_09,275,3.64,10
Phillips,95,2010,10_14,292.65,21.31,62
Phillips,95,2010,15_19,325.69,5.01,16
Phillips,95,2010,20_24,314.24,-41.76,-131
Phillips,95,2010,25_29,286.82,-23.3,-67
Phillips,95,2010,30_34,191.04,25.63,49
Phillips,95,2010,35_39,213.8,43.13,92
Phillips,95,2010,40_44,222.28,3.92,9
Phillips,95,2010,45_49,220.77,11.88,26
Phillips,95,2010,50_54,261.85,-8.34,-22
Phillips,95,2010,55_59,293.26,-2.13,-6
Phillips,95,2010,60_64,319.71,-2.72,-9
Phillips,95,2010,65_69,263.99,3.03,8
Phillips,95,2010,70_74,201.01,7.95,16
Pitkin,97,1970,00_04,488,-9.4,-46
Pitkin,97,1970,05_09,555,-18.7,-104
Pitkin,97,1970,10_14,505,13.8,70
Pitkin,97,1970,15_19,570,10.7,61
Pitkin,97,1970,20_24,537,160.1,860
Pitkin,97,1970,25_29,504,297.2,1498
Pitkin,97,1970,30_34,798,122.1,975
Pitkin,97,1970,35_39,834,26.8,224
Pitkin,97,1970,40_44,595,5.2,31
Pitkin,97,1970,45_49,429,-4.1,-18
Pitkin,97,1970,50_54,397,-11.3,-45
Pitkin,97,1970,55_59,339,-15.9,-54
Pitkin,97,1970,60_64,236,-18.6,-44
Pitkin,97,1970,65_69,125,-5.6,-7
Pitkin,97,1970,70_74,102,-10.7,-11
Pitkin,97,1980,00_04,808,-7.2,-58
Pitkin,97,1980,05_09,712,-5.6,-40
Pitkin,97,1980,10_14,444,12.8,57
Pitkin,97,1980,15_19,453,-7.5,-34
Pitkin,97,1980,20_24,600,73.4,440
Pitkin,97,1980,25_29,682,125.3,855
Pitkin,97,1980,30_34,1396,17.7,248
Pitkin,97,1980,35_39,1978,-9.9,-197
Pitkin,97,1980,40_44,1745,-11.5,-201
Pitkin,97,1980,45_49,1027,1.3,13
Pitkin,97,1980,50_54,599,-0.3,-2
Pitkin,97,1980,55_59,387,12.7,49
Pitkin,97,1980,60_64,316,6.7,21
Pitkin,97,1980,65_69,242,-2.4,-6
Pitkin,97,1980,70_74,149,-3.1,-4
Pitkin,97,1990,00_04,730,-12.2,-89
Pitkin,97,1990,05_09,741,-6.9,-51
Pitkin,97,1990,10_14,752,1.8,14
Pitkin,97,1990,15_19,671,-7,-47
Pitkin,97,1990,20_24,492,90.6,446
Pitkin,97,1990,25_29,416,244.5,1018
Pitkin,97,1990,30_34,1061,41.2,437
Pitkin,97,1990,35_39,1537,-9.9,-153
Pitkin,97,1990,40_44,1634,-10.4,-171
Pitkin,97,1990,45_49,1778,-12.4,-221
Pitkin,97,1990,50_54,1556,-8.8,-137
Pitkin,97,1990,55_59,1041,-0.9,-9
Pitkin,97,1990,60_64,593,-0.9,-5
Pitkin,97,1990,65_69,430,-4,-17
Pitkin,97,1990,70_74,312,-7,-22
Pitkin,97,2000,00_04,771,1.4,11
Pitkin,97,2000,05_09,780,8.8,69
Pitkin,97,2000,10_14,637,33.7,215
Pitkin,97,2000,15_19,682,11.3,77
Pitkin,97,2000,20_24,753,4.6,34
Pitkin,97,2000,25_29,613,142,871
Pitkin,97,2000,30_34,917,25.6,235
Pitkin,97,2000,35_39,1407,-3.3,-46
Pitkin,97,2000,40_44,1481,-4.8,-71
Pitkin,97,2000,45_49,1350,1.8,24
Pitkin,97,2000,50_54,1414,11,156
Pitkin,97,2000,55_59,1504,-1.3,-20
Pitkin,97,2000,60_64,1342,-3.3,-44
Pitkin,97,2000,65_69,951,-5.4,-51
Pitkin,97,2000,70_74,521,-9.9,-52
Pitkin,97,2010,00_04,688.08,-1.47,-10
Pitkin,97,2010,05_09,638.79,1.91,12
Pitkin,97,2010,10_14,792.35,-3.33,-26
Pitkin,97,2010,15_19,861.36,-6.78,-58
Pitkin,97,2010,20_24,855.92,-4.78,-41
Pitkin,97,2010,25_29,748.72,65.75,492
Pitkin,97,2010,30_34,765.87,65.69,503
Pitkin,97,2010,35_39,1471.96,-16.91,-249
Pitkin,97,2010,40_44,1144.41,-5.1,-58
Pitkin,97,2010,45_49,1346.85,-6.89,-93
Pitkin,97,2010,50_54,1403.38,-3.66,-51
Pitkin,97,2010,55_59,1358.05,-8.4,-114
Pitkin,97,2010,60_64,1523.92,-8.79,-134
Pitkin,97,2010,65_69,1412.79,-8.05,-114
Pitkin,97,2010,70_74,1225.81,-16.71,-205
Prowers,99,1970,00_04,1360,-10.5,-144
Prowers,99,1970,05_09,1233,-10.8,-134
Prowers,99,1970,10_14,1240,-5.8,-73
Prowers,99,1970,15_19,1422,-11.4,-163
Prowers,99,1970,20_24,1491,-28.9,-432
Prowers,99,1970,25_29,1415,-27.7,-392
Prowers,99,1970,30_34,882,8.6,76
Prowers,99,1970,35_39,780,-9.2,-72
Prowers,99,1970,40_44,753,-13.6,-103
Prowers,99,1970,45_49,687,-10.1,-70
Prowers,99,1970,50_54,673,-8.4,-57
Prowers,99,1970,55_59,649,-3.3,-22
Prowers,99,1970,60_64,595,-1.6,-10
Prowers,99,1970,65_69,524,-7.2,-38
Prowers,99,1970,70_74,415,-2.4,-10
Prowers,99,1980,00_04,1245,-7.4,-92
Prowers,99,1980,05_09,1519,-15.5,-236
Prowers,99,1980,10_14,1211,-1.7,-21
Prowers,99,1980,15_19,1097,-6.2,-69
Prowers,99,1980,20_24,1164,-37.3,-434
Prowers,99,1980,25_29,1249,-21.6,-270
Prowers,99,1980,30_34,1046,2.6,27
Prowers,99,1980,35_39,1006,-0.3,-3
Prowers,99,1980,40_44,938,1.3,12
Prowers,99,1980,45_49,690,-2.7,-18
Prowers,99,1980,50_54,622,-4.6,-28
Prowers,99,1980,55_59,581,3.8,22
Prowers,99,1980,60_64,554,-1.4,-7
Prowers,99,1980,65_69,532,-2.3,-12
Prowers,99,1980,70_74,463,-4.1,-19
Prowers,99,1990,00_04,1063,11.4,121
Prowers,99,1990,05_09,1085,14,152
Prowers,99,1990,10_14,1166,3.1,36
Prowers,99,1990,15_19,1283,-3.1,-40
Prowers,99,1990,20_24,1181,-11.1,-131
Prowers,99,1990,25_29,1034,-11.1,-115
Prowers,99,1990,30_34,730,22.9,167
Prowers,99,1990,35_39,969,2.8,27
Prowers,99,1990,40_44,1060,-1.4,-15
Prowers,99,1990,45_49,984,-0.6,-5
Prowers,99,1990,50_54,939,-11,-103
Prowers,99,1990,55_59,654,-6.9,-45
Prowers,99,1990,60_64,552,-3.1,-17
Prowers,99,1990,65_69,530,-11.9,-63
Prowers,99,1990,70_74,437,4.5,19
Prowers,99,2000,00_04,1012,0.4,4
Prowers,99,2000,05_09,1185,-18.1,-215
Prowers,99,2000,10_14,1183,-21.7,-257
Prowers,99,2000,15_19,1220,-21.6,-263
Prowers,99,2000,20_24,1188,-36.7,-436
Prowers,99,2000,25_29,1235,-39.3,-486
Prowers,99,2000,30_34,1062,-29.1,-310
Prowers,99,2000,35_39,919,-23,-212
Prowers,99,2000,40_44,898,-25.4,-228
Prowers,99,2000,45_49,981,-15.5,-152
Prowers,99,2000,50_54,1014,-12.1,-123
Prowers,99,2000,55_59,927,-8.1,-76
Prowers,99,2000,60_64,758,-4.4,-33
Prowers,99,2000,65_69,511,-0.3,-1
Prowers,99,2000,70_74,440,-2.6,-11
Prowers,99,2010,00_04,810.05,2.09,17
Prowers,99,2010,05_09,810.93,9.75,79
Prowers,99,2010,10_14,1018.95,-11.77,-120
Prowers,99,2010,15_19,970.58,-2.53,-25
Prowers,99,2010,20_24,917.36,-18.79,-172
Prowers,99,2010,25_29,936.06,-28.53,-267
Prowers,99,2010,30_34,739.67,-9.96,-74
Prowers,99,2010,35_39,740.65,-5.08,-38
Prowers,99,2010,40_44,729.75,-5.86,-43
Prowers,99,2010,45_49,685.81,-8.14,-56
Prowers,99,2010,50_54,635.05,-6.78,-43
Prowers,99,2010,55_59,790.13,-3.18,-25
Prowers,99,2010,60_64,812.53,-1.79,-15
Prowers,99,2010,65_69,761.06,-3.82,-29
Prowers,99,2010,70_74,587.16,-0.2,-1
Pueblo,101,1970,00_04,9589,-0.7,-68
Pueblo,101,1970,05_09,10027,-1.8,-190
Pueblo,101,1970,10_14,9877,4.4,438
Pueblo,101,1970,15_19,12223,-1.1,-136
Pueblo,101,1970,20_24,13454,-15.4,-2076
Pueblo,101,1970,25_29,12589,-15.7,-1986
Pueblo,101,1970,30_34,8979,3.4,308
Pueblo,101,1970,35_39,6907,1.5,107
Pueblo,101,1970,40_44,6221,0.8,52
Pueblo,101,1970,45_49,6427,-0.1,-9
Pueblo,101,1970,50_54,6938,1.4,103
Pueblo,101,1970,55_59,6803,0.7,54
Pueblo,101,1970,60_64,5818,1.7,102
Pueblo,101,1970,65_69,5095,0.8,42
Pueblo,101,1970,70_74,3794,2,78
Pueblo,101,1980,00_04,8662,2.9,254
Pueblo,101,1980,05_09,9724,-0.6,-59
Pueblo,101,1980,10_14,9486,-2.6,-248
Pueblo,101,1980,15_19,9875,-10.4,-1036
Pueblo,101,1980,20_24,10392,-26.3,-2735
Pueblo,101,1980,25_29,12144,-25.8,-3145
Pueblo,101,1980,30_34,11334,-12.8,-1452
Pueblo,101,1980,35_39,10487,-8.9,-937
Pueblo,101,1980,40_44,9126,-6.1,-563
Pueblo,101,1980,45_49,6842,-6.3,-434
Pueblo,101,1980,50_54,6012,-3.5,-213
Pueblo,101,1980,55_59,6025,-1.5,-92
Pueblo,101,1980,60_64,6337,2.1,136
Pueblo,101,1980,65_69,5852,2.7,163
Pueblo,101,1980,70_74,4665,3.5,166
Pueblo,101,1990,00_04,9121,9.4,858
Pueblo,101,1990,05_09,8738,20.1,1764
Pueblo,101,1990,10_14,8918,13.6,1218
Pueblo,101,1990,15_19,9573,10,958
Pueblo,101,1990,20_24,9065,-0.6,-55
Pueblo,101,1990,25_29,8784,-2.5,-222
Pueblo,101,1990,30_34,7650,16.7,1278
Pueblo,101,1990,35_39,8839,16.1,1428
Pueblo,101,1990,40_44,9592,11.9,1142
Pueblo,101,1990,45_49,9319,10.2,958
Pueblo,101,1990,50_54,8355,6,507
Pueblo,101,1990,55_59,6129,9.6,592
Pueblo,101,1990,60_64,5388,10.8,583
Pueblo,101,1990,65_69,5251,8.6,453
Pueblo,101,1990,70_74,5201,6.7,349
Pueblo,101,2000,00_04,10316,7.7,799
Pueblo,101,2000,05_09,9903,11.4,1136
Pueblo,101,2000,10_14,9942,8.7,865
Pueblo,101,2000,15_19,10385,10.6,1110
Pueblo,101,2000,20_24,10007,1,100
Pueblo,101,2000,25_29,10527,-7.1,-753
Pueblo,101,2000,30_34,9068,4.8,439
Pueblo,101,2000,35_39,8497,11.5,982
Pueblo,101,2000,40_44,8889,8.1,723
Pueblo,101,2000,45_49,10043,9.5,963
Pueblo,101,2000,50_54,10298,11.1,1146
Pueblo,101,2000,55_59,9704,12.5,1218
Pueblo,101,2000,60_64,7978,20.3,1625
Pueblo,101,2000,65_69,5696,20.8,1189
Pueblo,101,2000,70_74,4772,17,814
Pueblo,101,2010,00_04,9013.81,4.1,369
Pueblo,101,2010,05_09,9345.33,10.43,975
Pueblo,101,2010,10_14,11112.48,2.59,288
Pueblo,101,2010,15_19,11054.46,0.56,62
Pueblo,101,2010,20_24,10667.94,-6.83,-729
Pueblo,101,2010,25_29,11158.39,-0.47,-52
Pueblo,101,2010,30_34,9837,10.67,1050
Pueblo,101,2010,35_39,9547.92,12.77,1219
Pueblo,101,2010,40_44,9208.73,9.04,832
Pueblo,101,2010,45_49,9076.94,6.26,568
Pueblo,101,2010,50_54,9106.66,6.79,618
Pueblo,101,2010,55_59,10199.48,7.09,724
Pueblo,101,2010,60_64,10268.67,10.09,1036
Pueblo,101,2010,65_69,9408.26,11.06,1041
Pueblo,101,2010,70_74,7823.43,9.61,752
Rio Blanco,103,1970,00_04,566,8.4,48
Rio Blanco,103,1970,05_09,377,41.3,156
Rio Blanco,103,1970,10_14,399,28.8,115
Rio Blanco,103,1970,15_19,471,38.6,182
Rio Blanco,103,1970,20_24,550,24.7,136
Rio Blanco,103,1970,25_29,615,-0.3,-2
Rio Blanco,103,1970,30_34,300,62.9,189
Rio Blanco,103,1970,35_39,303,33.3,101
Rio Blanco,103,1970,40_44,257,39.2,101
Rio Blanco,103,1970,45_49,300,-7.6,-23
Rio Blanco,103,1970,50_54,303,3.6,11
Rio Blanco,103,1970,55_59,281,-13.8,-39
Rio Blanco,103,1970,60_64,215,-9.3,-20
Rio Blanco,103,1970,65_69,215,-29.7,-64
Rio Blanco,103,1970,70_74,152,-23,-35
Rio Blanco,103,1980,00_04,493,-5.6,-27
Rio Blanco,103,1980,05_09,730,-27,-198
Rio Blanco,103,1980,10_14,614,-12.5,-76
Rio Blanco,103,1980,15_19,534,-8.1,-43
Rio Blanco,103,1980,20_24,517,-35.6,-184
Rio Blanco,103,1980,25_29,655,-37.3,-245
Rio Blanco,103,1980,30_34,682,-19,-129
Rio Blanco,103,1980,35_39,604,-9.8,-59
Rio Blanco,103,1980,40_44,480,-7.4,-35
Rio Blanco,103,1980,45_49,394,-8.8,-34
Rio Blanco,103,1980,50_54,344,-6.7,-23
Rio Blanco,103,1980,55_59,261,-5,-13
Rio Blanco,103,1980,60_64,282,-14.8,-41
Rio Blanco,103,1980,65_69,205,-2.9,-6
Rio Blanco,103,1980,70_74,153,-15.9,-24
Rio Blanco,103,1990,00_04,331,6.2,20
Rio Blanco,103,1990,05_09,361,5.4,19
Rio Blanco,103,1990,10_14,475,9.3,44
Rio Blanco,103,1990,15_19,541,8.7,47
Rio Blanco,103,1990,20_24,539,-47.3,-255
Rio Blanco,103,1990,25_29,493,-37.7,-186
Rio Blanco,103,1990,30_34,328,9.5,31
Rio Blanco,103,1990,35_39,402,10.3,41
Rio Blanco,103,1990,40_44,540,-1,-5
Rio Blanco,103,1990,45_49,534,-3.6,-19
Rio Blanco,103,1990,50_54,432,-2.1,-9
Rio Blanco,103,1990,55_59,351,-6.9,-24
Rio Blanco,103,1990,60_64,297,-9.3,-27
Rio Blanco,103,1990,65_69,225,-13.1,-29
Rio Blanco,103,1990,70_74,200,-11.6,-23
Rio Blanco,103,2000,00_04,487,4.2,20
Rio Blanco,103,2000,05_09,362,20.7,75
Rio Blanco,103,2000,10_14,351,26.6,93
Rio Blanco,103,2000,15_19,380,20.9,79
Rio Blanco,103,2000,20_24,515,-18.2,-93
Rio Blanco,103,2000,25_29,591,-19.3,-114
Rio Blanco,103,2000,30_34,280,38.1,107
Rio Blanco,103,2000,35_39,300,30.5,91
Rio Blanco,103,2000,40_44,356,7.5,26
Rio Blanco,103,2000,45_49,435,17.1,74
Rio Blanco,103,2000,50_54,518,15.8,82
Rio Blanco,103,2000,55_59,504,-13.3,-67
Rio Blanco,103,2000,60_64,397,-3.2,-13
Rio Blanco,103,2000,65_69,282,-8.3,-23
Rio Blanco,103,2000,70_74,229,-9.9,-22
Rio Blanco,103,2010,00_04,338,9.76,33
Rio Blanco,103,2010,05_09,413.9,8.24,34
Rio Blanco,103,2010,10_14,510.53,3.81,19
Rio Blanco,103,2010,15_19,441.44,6.24,28
Rio Blanco,103,2010,20_24,442.02,-15.39,-68
Rio Blanco,103,2010,25_29,451.65,-21.4,-97
Rio Blanco,103,2010,30_34,411.15,0.21,1
Rio Blanco,103,2010,35_39,467.32,1.22,6
Rio Blanco,103,2010,40_44,384.38,-0.62,-2
Rio Blanco,103,2010,45_49,384.86,-13.21,-51
Rio Blanco,103,2010,50_54,378.58,-11.78,-45
Rio Blanco,103,2010,55_59,493.07,-5.9,-29
Rio Blanco,103,2010,60_64,572.18,-12.97,-74
Rio Blanco,103,2010,65_69,399.89,-4.22,-17
Rio Blanco,103,2010,70_74,342.32,-19.08,-65
Rio Grande,105,1970,00_04,938,-7.4,-70
Rio Grande,105,1970,05_09,980,-11.4,-112
Rio Grande,105,1970,10_14,948,2.1,20
Rio Grande,105,1970,15_19,1143,-13.9,-159
Rio Grande,105,1970,20_24,1290,-37,-478
Rio Grande,105,1970,25_29,1044,-18.8,-197
Rio Grande,105,1970,30_34,592,18.5,110
Rio Grande,105,1970,35_39,552,14.4,80
Rio Grande,105,1970,40_44,521,5.3,28
Rio Grande,105,1970,45_49,533,-2.6,-14
Rio Grande,105,1970,50_54,556,-12.2,-68
Rio Grande,105,1970,55_59,567,-10.2,-58
Rio Grande,105,1970,60_64,501,-9.1,-46
Rio Grande,105,1970,65_69,454,-1.3,-6
Rio Grande,105,1970,70_74,375,-7.4,-28
Rio Grande,105,1980,00_04,1003,-12.3,-123
Rio Grande,105,1980,05_09,1079,-8.4,-91
Rio Grande,105,1980,10_14,865,8.1,70
Rio Grande,105,1980,15_19,869,-10.1,-88
Rio Grande,105,1980,20_24,973,-44.6,-434
Rio Grande,105,1980,25_29,981,-26.2,-257
Rio Grande,105,1980,30_34,803,6.4,52
Rio Grande,105,1980,35_39,833,-2.1,-17
Rio Grande,105,1980,40_44,688,2.1,14
Rio Grande,105,1980,45_49,615,-1.2,-7
Rio Grande,105,1980,50_54,526,-4.6,-24
Rio Grande,105,1980,55_59,488,5.7,28
Rio Grande,105,1980,60_64,440,12,53
Rio Grande,105,1980,65_69,435,11.4,49
Rio Grande,105,1980,70_74,358,8,29
Rio Grande,105,1990,00_04,820,10.6,87
Rio Grande,105,1990,05_09,805,17.7,142
Rio Grande,105,1990,10_14,891,15.4,137
Rio Grande,105,1990,15_19,986,0,0
Rio Grande,105,1990,20_24,924,-30.3,-280
Rio Grande,105,1990,25_29,789,-18.9,-149
Rio Grande,105,1990,30_34,548,25.8,141
Rio Grande,105,1990,35_39,714,21.5,154
Rio Grande,105,1990,40_44,842,13.1,110
Rio Grande,105,1990,45_49,807,19.8,160
Rio Grande,105,1990,50_54,691,12.9,89
Rio Grande,105,1990,55_59,587,16.8,98
Rio Grande,105,1990,60_64,474,14.4,68
Rio Grande,105,1990,65_69,453,15.1,68
Rio Grande,105,1990,70_74,396,5.9,23
Rio Grande,105,2000,00_04,818,2,16
Rio Grande,105,2000,05_09,862,2.8,24
Rio Grande,105,2000,10_14,906,-8.9,-81
Rio Grande,105,2000,15_19,938,-15.4,-144
Rio Grande,105,2000,20_24,1010,-35.7,-361
Rio Grande,105,2000,25_29,981,-37.7,-370
Rio Grande,105,2000,30_34,655,0.1,0
Rio Grande,105,2000,35_39,637,6.4,41
Rio Grande,105,2000,40_44,694,-0.6,-4
Rio Grande,105,2000,45_49,843,-0.6,-5
Rio Grande,105,2000,50_54,931,2.6,24
Rio Grande,105,2000,55_59,931,2.7,26
Rio Grande,105,2000,60_64,713,4.8,34
Rio Grande,105,2000,65_69,597,6.5,39
Rio Grande,105,2000,70_74,421,-0.2,0
Rio Grande,105,2010,00_04,619.93,2.27,14
Rio Grande,105,2010,05_09,748.92,-5.33,-40
Rio Grande,105,2010,10_14,835.3,-9.25,-77
Rio Grande,105,2010,15_19,888.28,-14.67,-130
Rio Grande,105,2010,20_24,814.8,-20.96,-171
Rio Grande,105,2010,25_29,769.45,-14.09,-108
Rio Grande,105,2010,30_34,633.21,4.55,29
Rio Grande,105,2010,35_39,594.24,25.54,152
Rio Grande,105,2010,40_44,636.21,3.27,21
Rio Grande,105,2010,45_49,659.71,-2.84,-19
Rio Grande,105,2010,50_54,651.86,-5.04,-33
Rio Grande,105,2010,55_59,776.85,-3.71,-29
Rio Grande,105,2010,60_64,855.86,-0.68,-6
Rio Grande,105,2010,65_69,853.02,0.35,3
Rio Grande,105,2010,70_74,633.48,2.13,14
Routt,107,1970,00_04,979,7.7,76
Routt,107,1970,05_09,617,52.8,326
Routt,107,1970,10_14,509,83.4,425
Routt,107,1970,15_19,713,37.7,269
Routt,107,1970,20_24,681,136.5,930
Routt,107,1970,25_29,668,251.7,1682
Routt,107,1970,30_34,493,275,1356
Routt,107,1970,35_39,451,137.2,619
Routt,107,1970,40_44,418,60.2,252
Routt,107,1970,45_49,355,20,71
Routt,107,1970,50_54,365,13.1,48
Routt,107,1970,55_59,384,-7.2,-28
Routt,107,1970,60_64,338,-15,-51
Routt,107,1970,65_69,282,-28,-79
Routt,107,1970,70_74,218,-26.1,-57
Routt,107,1980,00_04,1021,2.9,30
Routt,107,1980,05_09,1302,-13.1,-171
Routt,107,1980,10_14,1054,-6.6,-70
Routt,107,1980,15_19,946,-11.2,-106
Routt,107,1980,20_24,936,11.5,108
Routt,107,1980,25_29,989,33.4,330
Routt,107,1980,30_34,1597,6.5,104
Routt,107,1980,35_39,2329,-17.6,-410
Routt,107,1980,40_44,1827,-21.6,-395
Routt,107,1980,45_49,1052,-26.7,-281
Routt,107,1980,50_54,644,-10.9,-70
Routt,107,1980,55_59,399,-2.7,-10
Routt,107,1980,60_64,373,-12.1,-45
Routt,107,1980,65_69,303,-2.7,-8
Routt,107,1980,70_74,224,-6.3,-14
Routt,107,1990,00_04,930,21.1,196
Routt,107,1990,05_09,907,36.1,327
Routt,107,1990,10_14,1063,25,266
Routt,107,1990,15_19,1133,17,193
Routt,107,1990,20_24,970,55,534
