county,countyfips,year,value,age,datatype
Alamosa,3,1950,581,50_54,expectedpopulation
Alamosa,3,1950,-29.2,50_54,migrationrate
Alamosa,3,1950,-170,50_54,netmigration
Alamosa,3,1950,441,55_59,expectedpopulation
Alamosa,3,1950,-12.9,55_59,migrationrate
Alamosa,3,1950,-57,55_59,netmigration
Alamosa,3,1950,403,60_64,expectedpopulation
Alamosa,3,1950,-11.6,60_64,migrationrate
Alamosa,3,1950,-47,60_64,netmigration
Alamosa,3,1950,374,65_69,expectedpopulation
Alamosa,3,1950,-14.4,65_69,migrationrate
Alamosa,3,1950,-54,65_69,netmigration
Alamosa,3,1950,269,70_74,expectedpopulation
Alamosa,3,1950,-10,70_74,migrationrate
Alamosa,3,1950,-27,70_74,netmigration
Alamosa,3,1960,1029,00_04,expectedpopulation
Alamosa,3,1960,-4.5,00_04,migrationrate
Alamosa,3,1960,-47,00_04,netmigration
Alamosa,3,1960,1315,05_09,expectedpopulation
Alamosa,3,1960,-14.2,05_09,migrationrate
Alamosa,3,1960,-188,05_09,netmigration
Alamosa,3,1960,1284,10_14,expectedpopulation
Alamosa,3,1960,-7.1,10_14,migrationrate
Alamosa,3,1960,-92,10_14,netmigration
Alamosa,3,1960,1106,15_19,expectedpopulation
Alamosa,3,1960,34.9,15_19,migrationrate
Alamosa,3,1960,387,15_19,netmigration
Alamosa,3,1960,989,20_24,expectedpopulation
Alamosa,3,1960,51.1,20_24,migrationrate
Alamosa,3,1960,506,20_24,netmigration
Alamosa,3,1960,969,25_29,expectedpopulation
Alamosa,3,1960,-24.8,25_29,migrationrate
Alamosa,3,1960,-241,25_29,netmigration
Alamosa,3,1960,868,30_34,expectedpopulation
Alamosa,3,1960,-37.3,30_34,migrationrate
Alamosa,3,1960,-324,30_34,netmigration
Alamosa,3,1960,629,35_39,expectedpopulation
Alamosa,3,1960,-11.7,35_39,migrationrate
Alamosa,3,1960,-74,35_39,netmigration
Alamosa,3,1960,582,40_44,expectedpopulation
Alamosa,3,1960,-10.8,40_44,migrationrate
Alamosa,3,1960,-63,40_44,netmigration
Alamosa,3,1960,528,45_49,expectedpopulation
Alamosa,3,1960,-5.1,45_49,migrationrate
Alamosa,3,1960,-27,45_49,netmigration
Alamosa,3,1960,515,50_54,expectedpopulation
Alamosa,3,1960,-5,50_54,migrationrate
Alamosa,3,1960,-26,50_54,netmigration
Alamosa,3,1960,476,55_59,expectedpopulation
Alamosa,3,1960,-2.3,55_59,migrationrate
Alamosa,3,1960,-11,55_59,netmigration
Alamosa,3,1960,368,60_64,expectedpopulation
Alamosa,3,1960,10.8,60_64,migrationrate
Alamosa,3,1960,40,60_64,netmigration
Alamosa,3,1960,317,65_69,expectedpopulation
Alamosa,3,1960,-7.5,65_69,migrationrate
Alamosa,3,1960,-24,65_69,netmigration
Alamosa,3,1960,270,70_74,expectedpopulation
Alamosa,3,1960,-7.4,70_74,migrationrate
Alamosa,3,1960,-20,70_74,netmigration
Alamosa,3,1970,1039,00_04,expectedpopulation
Alamosa,3,1970,-1.7,00_04,migrationrate
Alamosa,3,1970,-18,00_04,netmigration
Alamosa,3,1970,1022,05_09,expectedpopulation
Alamosa,3,1970,-6.6,05_09,migrationrate
Alamosa,3,1970,-68,05_09,netmigration
Alamosa,3,1970,1007,10_14,expectedpopulation
Alamosa,3,1970,-9.7,10_14,migrationrate
Alamosa,3,1970,-98,10_14,netmigration
Alamosa,3,1970,1166,15_19,expectedpopulation
Alamosa,3,1970,23.4,15_19,migrationrate
Alamosa,3,1970,274,15_19,netmigration
Alamosa,3,1970,1211,20_24,expectedpopulation
Alamosa,3,1970,22.4,20_24,migrationrate
Alamosa,3,1970,272,20_24,netmigration
Alamosa,3,1970,1518,25_29,expectedpopulation
Alamosa,3,1970,-31.8,25_29,migrationrate
Alamosa,3,1970,-484,25_29,netmigration
Alamosa,3,1970,1541,30_34,expectedpopulation
Alamosa,3,1970,-39.8,30_34,migrationrate
Alamosa,3,1970,-614,30_34,netmigration
Alamosa,3,1970,743,35_39,expectedpopulation
Alamosa,3,1970,-9.2,35_39,migrationrate
Alamosa,3,1970,-69,35_39,netmigration
Alamosa,3,1970,548,40_44,expectedpopulation
Alamosa,3,1970,-3.4,40_44,migrationrate
Alamosa,3,1970,-19,40_44,netmigration
Alamosa,3,1970,557,45_49,expectedpopulation
Alamosa,3,1970,-6.4,45_49,migrationrate
Alamosa,3,1970,-36,45_49,netmigration
Alamosa,3,1970,509,50_54,expectedpopulation
Alamosa,3,1970,-3.5,50_54,migrationrate
Alamosa,3,1970,-18,50_54,netmigration
Alamosa,3,1970,484,55_59,expectedpopulation
Alamosa,3,1970,-6.8,55_59,migrationrate
Alamosa,3,1970,-33,55_59,netmigration
Alamosa,3,1970,447,60_64,expectedpopulation
Alamosa,3,1970,-9.8,60_64,migrationrate
Alamosa,3,1970,-44,60_64,netmigration
Alamosa,3,1970,404,65_69,expectedpopulation
Alamosa,3,1970,-8.1,65_69,migrationrate
Alamosa,3,1970,-33,65_69,netmigration
Alamosa,3,1970,324,70_74,expectedpopulation
Alamosa,3,1970,-15.1,70_74,migrationrate
Alamosa,3,1970,-49,70_74,netmigration
Alamosa,3,1980,1256,00_04,expectedpopulation
Alamosa,3,1980,-3.3,00_04,migrationrate
Alamosa,3,1980,-42,00_04,netmigration
Alamosa,3,1980,1229,05_09,expectedpopulation
Alamosa,3,1980,-4,05_09,migrationrate
Alamosa,3,1980,-50,05_09,netmigration
Alamosa,3,1980,1016,10_14,expectedpopulation
Alamosa,3,1980,5.6,10_14,migrationrate
Alamosa,3,1980,57,10_14,netmigration
Alamosa,3,1980,957,15_19,expectedpopulation
Alamosa,3,1980,36.2,15_19,migrationrate
Alamosa,3,1980,347,15_19,netmigration
Alamosa,3,1980,911,20_24,expectedpopulation
Alamosa,3,1980,56.6,20_24,migrationrate
Alamosa,3,1980,515,20_24,netmigration
Alamosa,3,1980,1429,25_29,expectedpopulation
Alamosa,3,1980,-23.9,25_29,migrationrate
Alamosa,3,1980,-342,25_29,netmigration
Alamosa,3,1980,1472,30_34,expectedpopulation
Alamosa,3,1980,-25.2,30_34,migrationrate
Alamosa,3,1980,-371,30_34,netmigration
Alamosa,3,1980,1018,35_39,expectedpopulation
Alamosa,3,1980,7.6,35_39,migrationrate
Alamosa,3,1980,77,35_39,netmigration
Alamosa,3,1980,907,40_44,expectedpopulation
Alamosa,3,1980,-2.2,40_44,migrationrate
Alamosa,3,1980,-20,40_44,netmigration
Alamosa,3,1980,655,45_49,expectedpopulation
Alamosa,3,1980,1.8,45_49,migrationrate
Alamosa,3,1980,12,45_49,netmigration
Alamosa,3,1980,507,50_54,expectedpopulation
Alamosa,3,1980,10.4,50_54,migrationrate
Alamosa,3,1980,52,50_54,netmigration
Alamosa,3,1980,488,55_59,expectedpopulation
Alamosa,3,1980,-1.1,55_59,migrationrate
Alamosa,3,1980,-5,55_59,netmigration
Alamosa,3,1980,441,60_64,expectedpopulation
Alamosa,3,1980,-0.1,60_64,migrationrate
Alamosa,3,1980,0,60_64,netmigration
Alamosa,3,1980,384,65_69,expectedpopulation
Alamosa,3,1980,-6.2,65_69,migrationrate
Alamosa,3,1980,-24,65_69,netmigration
Alamosa,3,1980,319,70_74,expectedpopulation
Alamosa,3,1980,-4.4,70_74,migrationrate
Alamosa,3,1980,-14,70_74,netmigration
Alamosa,3,1990,1108,00_04,expectedpopulation
Alamosa,3,1990,-2.5,00_04,migrationrate
Alamosa,3,1990,-28,00_04,netmigration
Alamosa,3,1990,1222,05_09,expectedpopulation
Alamosa,3,1990,-4.2,05_09,migrationrate
Alamosa,3,1990,-51,05_09,netmigration
Alamosa,3,1990,1234,10_14,expectedpopulation
Alamosa,3,1990,-4.3,10_14,migrationrate
Alamosa,3,1990,-53,10_14,netmigration
Alamosa,3,1990,1186,15_19,expectedpopulation
Alamosa,3,1990,28.5,15_19,migrationrate
Alamosa,3,1990,339,15_19,netmigration
Alamosa,3,1990,1063,20_24,expectedpopulation
Alamosa,3,1990,40.9,20_24,migrationrate
Alamosa,3,1990,435,20_24,netmigration
Alamosa,3,1990,1311,25_29,expectedpopulation
Alamosa,3,1990,-27.8,25_29,migrationrate
Alamosa,3,1990,-365,25_29,netmigration
Alamosa,3,1990,1441,30_34,expectedpopulation
Alamosa,3,1990,-38.4,30_34,migrationrate
Alamosa,3,1990,-554,30_34,netmigration
Alamosa,3,1990,1087,35_39,expectedpopulation
Alamosa,3,1990,-4.7,35_39,migrationrate
Alamosa,3,1990,-51,35_39,netmigration
Alamosa,3,1990,1080,40_44,expectedpopulation
Alamosa,3,1990,6.1,40_44,migrationrate
Alamosa,3,1990,66,40_44,netmigration
Alamosa,3,1990,1072,45_49,expectedpopulation
Alamosa,3,1990,-0.2,45_49,migrationrate
Alamosa,3,1990,-3,45_49,netmigration
Alamosa,3,1990,880,50_54,expectedpopulation
Alamosa,3,1990,2.8,50_54,migrationrate
Alamosa,3,1990,25,50_54,netmigration
Alamosa,3,1990,652,55_59,expectedpopulation
Alamosa,3,1990,-4.4,55_59,migrationrate
Alamosa,3,1990,-29,55_59,netmigration
Alamosa,3,1990,533,60_64,expectedpopulation
Alamosa,3,1990,-3.4,60_64,migrationrate
Alamosa,3,1990,-18,60_64,netmigration
Alamosa,3,1990,423,65_69,expectedpopulation
Alamosa,3,1990,1,65_69,migrationrate
Alamosa,3,1990,4,65_69,netmigration
Alamosa,3,1990,366,70_74,expectedpopulation
Alamosa,3,1990,-7.6,70_74,migrationrate
Alamosa,3,1990,-28,70_74,netmigration
Alamosa,3,2000,1318,00_04,expectedpopulation
Alamosa,3,2000,-3.7,00_04,migrationrate
Alamosa,3,2000,-49,00_04,netmigration
Alamosa,3,2000,1202,05_09,expectedpopulation
Alamosa,3,2000,-10.7,05_09,migrationrate
Alamosa,3,2000,-129,05_09,netmigration
Alamosa,3,2000,1079,10_14,expectedpopulation
Alamosa,3,2000,-12.6,10_14,migrationrate
Alamosa,3,2000,-136,10_14,netmigration
Alamosa,3,2000,1158,15_19,expectedpopulation
Alamosa,3,2000,16.3,15_19,migrationrate
Alamosa,3,2000,189,15_19,netmigration
Alamosa,3,2000,1166,20_24,expectedpopulation
Alamosa,3,2000,34,20_24,migrationrate
Alamosa,3,2000,396,20_24,netmigration
Alamosa,3,2000,1525,25_29,expectedpopulation
Alamosa,3,2000,-28.1,25_29,migrationrate
Alamosa,3,2000,-430,25_29,netmigration
Alamosa,3,2000,1508,30_34,expectedpopulation
Alamosa,3,2000,-40.8,30_34,migrationrate
Alamosa,3,2000,-615,30_34,netmigration
Alamosa,3,2000,943,35_39,expectedpopulation
Alamosa,3,2000,-10.9,35_39,migrationrate
Alamosa,3,2000,-103,35_39,netmigration
Alamosa,3,2000,879,40_44,expectedpopulation
Alamosa,3,2000,-8.9,40_44,migrationrate
Alamosa,3,2000,-78,40_44,netmigration
Alamosa,3,2000,1007,45_49,expectedpopulation
Alamosa,3,2000,2.4,45_49,migrationrate
Alamosa,3,2000,24,45_49,netmigration
Alamosa,3,2000,1107,50_54,expectedpopulation
Alamosa,3,2000,1.3,50_54,migrationrate
Alamosa,3,2000,14,50_54,netmigration
Alamosa,3,2000,1021,55_59,expectedpopulation
Alamosa,3,2000,-0.6,55_59,migrationrate
Alamosa,3,2000,-6,55_59,netmigration
Alamosa,3,2000,842,60_64,expectedpopulation
Alamosa,3,2000,0.4,60_64,migrationrate
Alamosa,3,2000,3,60_64,netmigration
Alamosa,3,2000,548,65_69,expectedpopulation
Alamosa,3,2000,2.7,65_69,migrationrate
Alamosa,3,2000,14,65_69,netmigration
Alamosa,3,2000,416,70_74,expectedpopulation
Alamosa,3,2000,4,70_74,migrationrate
Alamosa,3,2000,16,70_74,netmigration
Alamosa,3,2010,980.41,00_04,expectedpopulation
Alamosa,3,2010,3.12,00_04,migrationrate
Alamosa,3,2010,31,00_04,netmigration
Alamosa,3,2010,1143.98,05_09,expectedpopulation
Alamosa,3,2010,1.92,05_09,migrationrate
Alamosa,3,2010,22,05_09,netmigration
Alamosa,3,2010,1266.22,10_14,expectedpopulation
Alamosa,3,2010,-5.78,10_14,migrationrate
Alamosa,3,2010,-73,10_14,netmigration
Alamosa,3,2010,1072.57,15_19,expectedpopulation
Alamosa,3,2010,37.05,15_19,migrationrate
Alamosa,3,2010,397,15_19,netmigration
Alamosa,3,2010,928.34,20_24,expectedpopulation
Alamosa,3,2010,84.31,20_24,migrationrate
Alamosa,3,2010,783,20_24,netmigration
Alamosa,3,2010,1309.56,25_29,expectedpopulation
Alamosa,3,2010,-12.64,25_29,migrationrate
Alamosa,3,2010,-166,25_29,netmigration
Alamosa,3,2010,1529.49,30_34,expectedpopulation
Alamosa,3,2010,-27.03,30_34,migrationrate
Alamosa,3,2010,-413,30_34,netmigration
Alamosa,3,2010,1063.36,35_39,expectedpopulation
Alamosa,3,2010,-4.92,35_39,migrationrate
Alamosa,3,2010,-52,35_39,netmigration
Alamosa,3,2010,863.79,40_44,expectedpopulation
Alamosa,3,2010,3.73,40_44,migrationrate
Alamosa,3,2010,32,40_44,netmigration
Alamosa,3,2010,808.96,45_49,expectedpopulation
Alamosa,3,2010,-7.04,45_49,migrationrate
Alamosa,3,2010,-57,45_49,netmigration
Alamosa,3,2010,758.9,50_54,expectedpopulation
Alamosa,3,2010,3.04,50_54,migrationrate
Alamosa,3,2010,23,50_54,netmigration
Alamosa,3,2010,965.67,55_59,expectedpopulation
Alamosa,3,2010,-5.35,55_59,migrationrate
Alamosa,3,2010,-52,55_59,netmigration
Alamosa,3,2010,1019.53,60_64,expectedpopulation
Alamosa,3,2010,-15.75,60_64,migrationrate
Alamosa,3,2010,-161,60_64,netmigration
Alamosa,3,2010,900.99,65_69,expectedpopulation
Alamosa,3,2010,-9.65,65_69,migrationrate
Alamosa,3,2010,-87,65_69,netmigration
Alamosa,3,2010,712.45,70_74,expectedpopulation
Alamosa,3,2010,-11.01,70_74,migrationrate
Alamosa,3,2010,-78,70_74,netmigration
Arapahoe,5,1980,31202,00_04,expectedpopulation
Arapahoe,5,1980,3.2,00_04,migrationrate
Arapahoe,5,1980,1025,00_04,netmigration
Arapahoe,5,1980,28045,05_09,expectedpopulation
Arapahoe,5,1980,14.7,05_09,migrationrate
Arapahoe,5,1980,4143,05_09,netmigration
Arapahoe,5,1980,22296,10_14,expectedpopulation
Arapahoe,5,1980,26.6,10_14,migrationrate
Arapahoe,5,1980,5938,10_14,netmigration
Arapahoe,5,1980,23978,15_19,expectedpopulation
Arapahoe,5,1980,6.3,15_19,migrationrate
Arapahoe,5,1980,1532,15_19,netmigration
Arapahoe,5,1980,25570,20_24,expectedpopulation
Arapahoe,5,1980,-2.1,20_24,migrationrate
Arapahoe,5,1980,-541,20_24,netmigration
Arapahoe,5,1980,26483,25_29,expectedpopulation
Arapahoe,5,1980,41.2,25_29,migrationrate
Arapahoe,5,1980,10931,25_29,netmigration
Arapahoe,5,1980,25277,30_34,expectedpopulation
Arapahoe,5,1980,62.3,30_34,migrationrate
Arapahoe,5,1980,15758,30_34,netmigration
Arapahoe,5,1980,29912,35_39,expectedpopulation
Arapahoe,5,1980,31.4,35_39,migrationrate
Arapahoe,5,1980,9395,35_39,netmigration
Arapahoe,5,1980,31785,40_44,expectedpopulation
Arapahoe,5,1980,13.4,40_44,migrationrate
Arapahoe,5,1980,4269,40_44,netmigration
Arapahoe,5,1980,24109,45_49,expectedpopulation
Arapahoe,5,1980,6.7,45_49,migrationrate
Arapahoe,5,1980,1633,45_49,netmigration
Arapahoe,5,1980,17940,50_54,expectedpopulation
Arapahoe,5,1980,2.7,50_54,migrationrate
Arapahoe,5,1980,485,50_54,netmigration
Arapahoe,5,1980,15248,55_59,expectedpopulation
Arapahoe,5,1980,-2.2,55_59,migrationrate
Arapahoe,5,1980,-342,55_59,netmigration
Arapahoe,5,1980,12938,60_64,expectedpopulation
Arapahoe,5,1980,-1.9,60_64,migrationrate
Arapahoe,5,1980,-256,60_64,netmigration
Arapahoe,5,1980,10869,65_69,expectedpopulation
Arapahoe,5,1980,2.4,65_69,migrationrate
Arapahoe,5,1980,266,65_69,netmigration
Arapahoe,5,1980,7169,70_74,expectedpopulation
Arapahoe,5,1980,9.4,70_74,migrationrate
Arapahoe,5,1980,678,70_74,netmigration
Arapahoe,5,1990,31791,00_04,expectedpopulation
Arapahoe,5,1990,9.8,00_04,migrationrate
Arapahoe,5,1990,3118,00_04,netmigration
Arapahoe,5,1990,31154,05_09,expectedpopulation
Arapahoe,5,1990,17.9,05_09,migrationrate
Arapahoe,5,1990,5581,05_09,netmigration
Arapahoe,5,1990,32130,10_14,expectedpopulation
Arapahoe,5,1990,16.2,10_14,migrationrate
Arapahoe,5,1990,5213,10_14,netmigration
Arapahoe,5,1990,31818,15_19,expectedpopulation
Arapahoe,5,1990,4,15_19,migrationrate
Arapahoe,5,1990,1300,15_19,netmigration
Arapahoe,5,1990,27626,20_24,expectedpopulation
Arapahoe,5,1990,7.9,20_24,migrationrate
Arapahoe,5,1990,2187,20_24,netmigration
Arapahoe,5,1990,25283,25_29,expectedpopulation
Arapahoe,5,1990,48.8,25_29,migrationrate
Arapahoe,5,1990,12344,25_29,netmigration
Arapahoe,5,1990,24922,30_34,expectedpopulation
Arapahoe,5,1990,51.4,30_34,migrationrate
Arapahoe,5,1990,12815,30_34,netmigration
Arapahoe,5,1990,36771,35_39,expectedpopulation
Arapahoe,5,1990,14.6,35_39,migrationrate
Arapahoe,5,1990,5395,35_39,netmigration
Arapahoe,5,1990,40011,40_44,expectedpopulation
Arapahoe,5,1990,9.8,40_44,migrationrate
Arapahoe,5,1990,3943,40_44,netmigration
Arapahoe,5,1990,38542,45_49,expectedpopulation
Arapahoe,5,1990,4.8,45_49,migrationrate
Arapahoe,5,1990,1853,45_49,netmigration
Arapahoe,5,1990,35501,50_54,expectedpopulation
Arapahoe,5,1990,-4.9,50_54,migrationrate
Arapahoe,5,1990,-1750,50_54,netmigration
Arapahoe,5,1990,25112,55_59,expectedpopulation
Arapahoe,5,1990,-10.9,55_59,migrationrate
Arapahoe,5,1990,-2740,55_59,netmigration
Arapahoe,5,1990,17608,60_64,expectedpopulation
Arapahoe,5,1990,-11.1,60_64,migrationrate
Arapahoe,5,1990,-1961,60_64,netmigration
Arapahoe,5,1990,13537,65_69,expectedpopulation
Arapahoe,5,1990,-11,65_69,migrationrate
Arapahoe,5,1990,-1500,65_69,netmigration
Arapahoe,5,1990,10785,70_74,expectedpopulation
Arapahoe,5,1990,-3.9,70_74,migrationrate
Arapahoe,5,1990,-427,70_74,netmigration
Arapahoe,5,2000,38858,00_04,expectedpopulation
Arapahoe,5,2000,9.1,00_04,migrationrate
Arapahoe,5,2000,3541,00_04,netmigration
Arapahoe,5,2000,38024,05_09,expectedpopulation
Arapahoe,5,2000,9.8,05_09,migrationrate
Arapahoe,5,2000,3734,05_09,netmigration
Arapahoe,5,2000,35219,10_14,expectedpopulation
Arapahoe,5,2000,13.9,10_14,migrationrate
Arapahoe,5,2000,4925,10_14,netmigration
Arapahoe,5,2000,36951,15_19,expectedpopulation
Arapahoe,5,2000,2.7,15_19,migrationrate
Arapahoe,5,2000,1010,15_19,netmigration
Arapahoe,5,2000,37337,20_24,expectedpopulation
Arapahoe,5,2000,-4.9,20_24,migrationrate
Arapahoe,5,2000,-1857,20_24,netmigration
Arapahoe,5,2000,33410,25_29,expectedpopulation
Arapahoe,5,2000,29.9,25_29,migrationrate
Arapahoe,5,2000,10016,25_29,netmigration
Arapahoe,5,2000,30044,30_34,expectedpopulation
Arapahoe,5,2000,39.7,30_34,migrationrate
Arapahoe,5,2000,11941,30_34,netmigration
Arapahoe,5,2000,37554,35_39,expectedpopulation
Arapahoe,5,2000,12.3,35_39,migrationrate
Arapahoe,5,2000,4638,35_39,netmigration
Arapahoe,5,2000,37810,40_44,expectedpopulation
Arapahoe,5,2000,6.7,40_44,migrationrate
Arapahoe,5,2000,2545,40_44,netmigration
Arapahoe,5,2000,41704,45_49,expectedpopulation
Arapahoe,5,2000,2.9,45_49,migrationrate
Arapahoe,5,2000,1223,45_49,netmigration
Arapahoe,5,2000,43073,50_54,expectedpopulation
Arapahoe,5,2000,-1.7,50_54,migrationrate
Arapahoe,5,2000,-765,50_54,netmigration
Arapahoe,5,2000,39228,55_59,expectedpopulation
Arapahoe,5,2000,-6.5,55_59,migrationrate
Arapahoe,5,2000,-2577,55_59,netmigration
Arapahoe,5,2000,31888,60_64,expectedpopulation
Arapahoe,5,2000,-7.5,60_64,migrationrate
Arapahoe,5,2000,-2404,60_64,netmigration
Arapahoe,5,2000,20336,65_69,expectedpopulation
Arapahoe,5,2000,-7.2,65_69,migrationrate
Arapahoe,5,2000,-1465,65_69,netmigration
Arapahoe,5,2000,13487,70_74,expectedpopulation
Arapahoe,5,2000,-3.7,70_74,migrationrate
Arapahoe,5,2000,-501,70_74,netmigration
Arapahoe,5,2010,37885.35,00_04,expectedpopulation
Arapahoe,5,2010,1.99,00_04,migrationrate
Arapahoe,5,2010,756,00_04,netmigration
Arapahoe,5,2010,37666.52,05_09,expectedpopulation
Arapahoe,5,2010,10.15,05_09,migrationrate
Arapahoe,5,2010,3822,05_09,netmigration
Arapahoe,5,2010,42769.35,10_14,expectedpopulation
Arapahoe,5,2010,5.6,10_14,migrationrate
Arapahoe,5,2010,2394,10_14,netmigration
Arapahoe,5,2010,42026.84,15_19,expectedpopulation
Arapahoe,5,2010,-1.63,15_19,migrationrate
Arapahoe,5,2010,-686,15_19,netmigration
Arapahoe,5,2010,39912.64,20_24,expectedpopulation
Arapahoe,5,2010,-5.09,20_24,migrationrate
Arapahoe,5,2010,-2030,20_24,netmigration
Arapahoe,5,2010,37180.5,25_29,expectedpopulation
Arapahoe,5,2010,35.08,25_29,migrationrate
Arapahoe,5,2010,13045,25_29,netmigration
Arapahoe,5,2010,34635.2,30_34,expectedpopulation
Arapahoe,5,2010,50.57,30_34,migrationrate
Arapahoe,5,2010,17515,30_34,netmigration
Arapahoe,5,2010,42797.13,35_39,expectedpopulation
Arapahoe,5,2010,18.91,35_39,migrationrate
Arapahoe,5,2010,8095,35_39,netmigration
Arapahoe,5,2010,41300.95,40_44,expectedpopulation
Arapahoe,5,2010,10.46,40_44,migrationrate
Arapahoe,5,2010,4319,40_44,netmigration
Arapahoe,5,2010,41290.2,45_49,expectedpopulation
Arapahoe,5,2010,5.86,45_49,migrationrate
Arapahoe,5,2010,2419,45_49,netmigration
Arapahoe,5,2010,39392.05,50_54,expectedpopulation
Arapahoe,5,2010,2.83,50_54,migrationrate
Arapahoe,5,2010,1114,50_54,netmigration
Arapahoe,5,2010,41459.54,55_59,expectedpopulation
Arapahoe,5,2010,-1.93,55_59,migrationrate
Arapahoe,5,2010,-801,55_59,netmigration
Arapahoe,5,2010,39944.06,60_64,expectedpopulation
Arapahoe,5,2010,-4.24,60_64,migrationrate
Arapahoe,5,2010,-1695,60_64,netmigration
Arapahoe,5,2010,33692.88,65_69,expectedpopulation
Arapahoe,5,2010,-5.65,65_69,migrationrate
Arapahoe,5,2010,-1904,65_69,netmigration
Arapahoe,5,2010,26073.85,70_74,expectedpopulation
Arapahoe,5,2010,-5.49,70_74,migrationrate
Arapahoe,5,2010,-1432,70_74,netmigration
Archuleta,7,1950,330,00_04,expectedpopulation
Archuleta,7,1950,5.1,00_04,migrationrate
Archuleta,7,1950,17,00_04,netmigration
Archuleta,7,1950,443,05_09,expectedpopulation
Archuleta,7,1950,-30.4,05_09,migrationrate
Archuleta,7,1950,-135,05_09,netmigration
Archuleta,7,1950,429,10_14,expectedpopulation
Archuleta,7,1950,-31.4,10_14,migrationrate
Archuleta,7,1950,-135,10_14,netmigration
Archuleta,7,1950,336,15_19,expectedpopulation
Archuleta,7,1950,-33.6,15_19,migrationrate
Archuleta,7,1950,-113,15_19,netmigration
Archuleta,7,1950,296,20_24,expectedpopulation
Archuleta,7,1950,-58.4,20_24,migrationrate
Archuleta,7,1950,-173,20_24,netmigration
Archuleta,7,1950,243,25_29,expectedpopulation
Archuleta,7,1950,-39.9,25_29,migrationrate
